type,id,nomor_pb_umku,nama,website,sektor,nama_tampil_badan_hukum,nama_perusahaan,tanggal_daftar,tanggal_terbit,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id,keterangan,lokalitas,self
tdpseTerbit,3418,null,GLOSYA,glosya.co.id,Sektor Perdagangan,PT,PT GLOSYA INTI PERMATA,2022-03-02,2022-03-02,002223.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3418,TERDAFTAR,2884,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3418
tdpseTerbit,3417,null,Geenoms,www.geenoms.id,Sektor Kesehatan,PT,PT BIOGENOM TEKNOSAINS INDONESIA,2022-03-02,2022-03-02,002222.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3417,TERDAFTAR,2833,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3417
tdpseTerbit,3416,null,MEGA_RIANA,-,"Sektor Kesehatan, Sektor Keuangan, Sektor Pangan, Sektor Perdagangan",CV,CV MEGA RIANA,2022-03-02,2022-03-02,002221.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3416,TERDAFTAR,2834,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3416
tdpseTerbit,3415,null,Usaha Serambi,admin.masjed.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT MASJED INDONESIA DIGITAL,2022-03-02,2022-03-02,002220.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3415,TERDAFTAR,2835,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3415
tdpseTerbit,3414,null,digimap.co.id,digimap.co.id,Sektor Perdagangan,PT,PT MAP ZONA ADIPERKASA,2022-03-02,2022-03-02,002219.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3414,TERDAFTAR,2296,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3414
tdpseTerbit,3413,null,cakra.com,biskori.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",CV,CV CAKRA SINAR GEMILANG,2022-03-02,2022-03-02,002218.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3413,TERDAFTAR,2222,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3413
tdpseTerbit,3412,null,GFonline,www.gfonline.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT TEKNOLOGI BERTEMAN INDONESIA,2022-03-02,2022-03-02,002217.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3412,TERDAFTAR,2294,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3412
tdpseTerbit,3411,null,partojambe,www.partojambe.com,Sektor Perdagangan,CV,CV AFFAN TECHNOLOGY,2022-03-01,2022-03-01,002216.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3411,TERDAFTAR,2295,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3411
tdpseTerbit,3410,null,Oss,http://oss.go.id/oss/.,Sektor Pangan,,HARUN H. EKSAN,2022-03-01,2022-03-01,002215.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3410,TERDAFTAR,2231,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3410
tdpseTerbit,3409,null,LUXEHOUZE,luxehouze.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT LUXEHOUZE GROUP INDONESIA,2022-03-01,2022-03-01,002214.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3409,TERDAFTAR,2276,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3409
tdpseTerbit,3408,null,POSY,www.posy.co.id,Sektor Perdagangan,PT,PT PINTAR VENTURA PERTAMA,2022-03-01,2022-03-01,002213.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3408,TERDAFTAR,2797,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3408
tdpseTerbit,3407,null,Lottemart Mall,-,Sektor Perdagangan,PT,PT LOTTE MART INDONESIA,2022-03-01,2022-03-01,002212.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3407,TERDAFTAR,2216,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3407
tdpseTerbit,3406,null,Viamo Communication Platform,viamo.io,Sektor Teknologi Informasi dan Komunikasi,PT,PT VIAMO SERVICES INDONESIA,2022-03-01,2022-03-01,002211.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3406,TERDAFTAR,3349,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3406
tdpseTerbit,3405,null,Evermos,evermos.com,Sektor Perdagangan,PT,PT SETIAP HARI DIPAKAI,2022-03-01,2022-03-01,000736.02/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3405,TERDAFTAR,3185,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3405
tdpseTerbit,3404,null,Siklus,www.siklus.com,Sektor Perdagangan,PT,PT SIKLUS REFIL INDONESIA,2022-03-01,2022-03-01,002210.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3404,TERDAFTAR,2256,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3404
tdpseTerbit,3403,null,Doctor Migrant,www.doctormigrant.id,"Sektor Kesehatan, Sektor Perdagangan",PT,PT CRAZZIE SMARTT INDONESIA,2022-03-01,2022-03-01,002209.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3403,TERDAFTAR,2289,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3403
tdpseTerbit,3402,null,finfin.com,finfin.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT LUNARIA ANNUA INVESTASI,2022-03-01,2022-03-01,000746.04/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3402,TERDAFTAR,3184,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3402
tdpseTerbit,3401,null,TokoNFT,www.tokonft.io,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TOKO KARYA DIGITAL,2022-03-01,2022-03-01,002208.01/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3401,TERDAFTAR,2293,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3401
tdpseTerbit,3400,null,finfin,finfin.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT LUNARIA ANNUA INVESTASI,2022-03-01,2022-03-01,000746.03/DJAI.PSE/03/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3400,TERDAFTAR,3183,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3400
tdpseTerbit,3399,null,TAMBAHLAKU,tambahlaku.id,Sektor Perdagangan,PT,PT DIGITAL MEGA TRANSFORMASI,2022-02-28,2022-02-28,002207.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3399,TERDAFTAR,2292,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3399
tdpseTerbit,3398,null,Hello Nona Co. Webpage,www.hellonona.co,Sektor Perdagangan,,CHITRA KRISNA SEPTYANI,2022-02-28,2022-02-28,002206.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3398,TERDAFTAR,2291,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3398
tdpseTerbit,3397,null,Indonesia Dermawan,indonesiadermawan.id,Sektor Keuangan,Yayasan,Yayasan AMAL INDONESIA DERMAWAN,2022-02-28,2022-02-28,002205.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3397,TERDAFTAR,2290,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3397
tdpseTerbit,3396,null,VEXTABIT,vextabit.com,Sektor Perdagangan,PT,PT VEXTA GLOBAL MEDIA,2022-02-25,2022-02-25,002204.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3396,TERDAFTAR,2288,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3396
tdpseTerbit,3395,null,SPECTRUM,spectrum.salvusnetwork.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT SALVUS INTI,2022-02-25,2022-02-25,000294.05/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3395,TERDAFTAR,3182,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3395
tdpseTerbit,3394,null,ZAP,-,Sektor Perdagangan,PT,PT SALVUS INTI,2022-02-25,2022-02-25,000294.04/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3394,TERDAFTAR,3181,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3394
tdpseTerbit,3393,null,www.aninditacollection.com,-,"Sektor Pangan, Sektor Perdagangan",,ARY PURWANTINI,2022-02-25,2022-02-25,002203.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3393,TERDAFTAR,2287,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3393
tdpseTerbit,3392,null,Simponi Lirboyo,simponi.id,Sektor Teknologi Informasi dan Komunikasi,CV,CV DARUL MUBTADIIN,2022-02-25,2022-02-25,002201.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3392,TERDAFTAR,2286,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3392
tdpseTerbit,3391,null,Tik tok shop,-,Sektor Perdagangan,PT,PT ICON LINK MEDIA,2022-02-25,2022-02-25,002202.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3391,TERDAFTAR,2284,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3391
tdpseTerbit,3390,null,Simponi,lirboyo.id,Sektor Teknologi Informasi dan Komunikasi,CV,CV DARUL MUBTADIIN,2022-02-25,2022-02-25,002201.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3390,TERDAFTAR,2285,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3390
tdpseTerbit,3389,null,AgriAku,agriaku.com,Sektor Perdagangan,PT,PT AGRIAKU DIGITAL INDONESIA,2022-02-25,2022-02-25,002200.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3389,TERDAFTAR,2283,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3389
tdpseTerbit,3388,null,PT. PLUS ENAM DUA GROUP PERDAGANGAN,https://plusenamduagroup.com/,"Sektor Kesehatan, Sektor Pangan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",null,PLUS ENAM DUA GROUP,2022-02-25,2022-02-25,002169.05/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3388,TERDAFTAR,2246,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3388
tdpseTerbit,3387,null,alfapratamamandiri,-,Sektor Perdagangan,CV,CV ALFA PRATAMA MANDIRI,2022-02-25,2022-02-25,002199.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3387,TERDAFTAR,2279,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3387
tdpseTerbit,3386,null,Big Data Analytic Platform,-,Sektor Teknologi Informasi dan Komunikasi,PT,PT DIGITAL DATA VENTURE,2022-02-25,2022-02-25,002198.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3386,TERDAFTAR,2233,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3386
tdpseTerbit,3385,null,AwanTunai,www.awantunai.co.id,Sektor Keuangan,PT,PT SIMPLEFI TEKNOLOGI INDONESIA,2022-02-25,2022-02-25,002197.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3385,TERDAFTAR,2260,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3385
tdpseTerbit,3384,null,BeeDoor (PT Buka Mitra Properti),www.beedoor.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT BUKA MITRA PROPERTI,2022-02-25,2022-02-25,002196.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3384,TERDAFTAR,2282,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3384
tdpseTerbit,3383,null,Relidoc,https://asuransireliance.com,Sektor Keuangan,PT,PT ASURANSI RELIANCE INDONESIA,2022-02-25,2022-02-25,001251.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3383,TERDAFTAR,1396,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3383
tdpseTerbit,3382,null,THG,transhotelgroup.com,Sektor Perdagangan,PT,PT PARABANDUNG PROPERTINDO,2022-02-25,2022-02-25,002195.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3382,TERDAFTAR,2278,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3382
tdpseTerbit,3381,null,PANUA DESAIN INDONESIA,inaproc.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",null,PANUA DESAIN INDONESIA,2022-02-25,2022-02-25,002194.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3381,TERDAFTAR,2281,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3381
tdpseTerbit,3380,null,Relimobile,https://reliancesekuritas.com/menu/36/relimobile,Sektor Keuangan,PT,PT RELIANCE SEKURITAS INDONESIA TBK,2022-02-25,2022-02-25,002193.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3380,TERDAFTAR,3430,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3380
tdpseTerbit,3379,null,Relitrade Next-G,www.relitrade.com,Sektor Keuangan,PT,PT RELIANCE SEKURITAS INDONESIA TBK,2022-02-25,2022-02-25,002193.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3379,TERDAFTAR,3429,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3379
tdpseTerbit,3378,null,EdukratifPay,-,Sektor Teknologi Informasi dan Komunikasi,,MASUDI,2022-02-25,2022-02-25,002192.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3378,TERDAFTAR,2280,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3378
tdpseTerbit,3377,null,Softwarekantor,softwarekantor.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT ABDI INSAN SEMESTA,2022-02-24,2022-02-24,002191.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3377,TERDAFTAR,3180,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3377
tdpseTerbit,3376,null,modalku,www.modalku.co.id,Sektor Keuangan,PT,PT MITRAUSAHA INDONESIA GRUP,2022-02-24,2022-02-24,002190.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3376,TERDAFTAR,2273,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3376
tdpseTerbit,3375,null,tidi.id,www.tidi.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PT,PT TRANSFORMASI DIGITAL INOVASI,2022-02-24,2022-02-24,002189.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3375,TERDAFTAR,2277,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3375
tdpseTerbit,3374,null,returnkey.co,returnkey.co,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT RETURNKEY INDONESIA BERSAMA,2022-02-24,2022-02-24,002188.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3374,TERDAFTAR,2272,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3374
tdpseTerbit,3373,null,Durianmoney (Transfer Dana Durianpay),durianpay.id,Sektor Keuangan,PT,PT DURIAN PAY INDONESIA,2022-02-24,2022-02-24,002173.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3373,TERDAFTAR,2262,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3373
tdpseTerbit,3372,null,NANDA RAYA,-,"Sektor Energi dan Sumber Daya Mineral, Sektor Kesehatan, Sektor Keuangan, Sektor Pangan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan",CV,CV NANDA RAYA,2022-02-24,2022-02-24,002187.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3372,TERDAFTAR,2275,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3372
tdpseTerbit,3371,null,DIRI.,Diricare.com,Sektor Kesehatan,PT,PT DIRI ARTHA SEHAT,2022-02-24,2022-02-24,001558.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3371,TERDAFTAR,1563,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3371
tdpseTerbit,3370,null,Sangkakala.neoweb.id,sangkakala.neoweb.id,"Sektor Perdagangan, Sektor Transportasi",null,SANGKAKALA GROUP INDONESIA,2022-02-24,2022-02-24,002186.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3370,TERDAFTAR,2274,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3370
tdpseTerbit,3369,null,Website PT Jobstreet Indonesia,www.jobstreet.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT JOBSTREET INDONESIA,2022-02-24,2022-02-24,002185.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3369,TERDAFTAR,2263,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3369
tdpseTerbit,3368,null,Valuemax Indonesia,www.valuemax.co.id,Sektor Keuangan,PT,PT GADAI VALUEMAX INDONESIA,2022-02-24,2022-02-24,002184.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3368,TERDAFTAR,2269,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3368
tdpseTerbit,3367,null,VISSIT.IN,www.vissit.in,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",PT,PT GENERASI BERKAH TEKNOLOGI MADANI,2022-02-24,2022-02-24,002183.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3367,TERDAFTAR,2266,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3367
tdpseTerbit,3366,null,https://www.chandrakarya.com,chandrakarya.com,Sektor Perdagangan,PT,PT CHANDRA KARYA PRAMUKA,2022-02-24,2022-02-24,002075.03/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3366,TERDAFTAR,2179,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3366
tdpseTerbit,3365,null,Jala Tech,jala.tech,"Sektor Pangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT ATNIC EKOTEKNO WICAKSANA,2022-02-24,2022-02-24,002182.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3365,TERDAFTAR,2235,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3365
tdpseTerbit,3364,null,Mylifeguard,www.mylifeguard.id,Sektor Keuangan,PT,PT ASURANSI JIWA BCA,2022-02-24,2022-02-24,002181.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3364,TERDAFTAR,2270,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3364
tdpseTerbit,3363,null,AquaHero,delosaqua.com,"Sektor Pangan, Sektor Perdagangan",PT,PT DELOS TEKNOLOGI MARITIM JAYA,2022-02-24,2022-02-24,002180.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3363,TERDAFTAR,2271,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3363
tdpseTerbit,3362,null,ATOMY GLOBAL,www.atomyid.co.id,Sektor Perdagangan,PT,PT ATOMY INDONESIA GROUP,2022-02-24,2022-02-24,002179.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3362,TERDAFTAR,2259,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3362
tdpseTerbit,3361,null,www.eling.co.id,www.eling.co.id,Sektor Perdagangan,PT,PT MITSINDO VISUAL PRATAMA,2022-02-24,2022-02-24,001138.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3361,TERDAFTAR,1280,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3361
tdpseTerbit,3360,null,BERNIAGA BERKAH CEMERLANG,berniagaberkahcemerlang.com,Sektor Perdagangan,PT,PT BERNIAGA BERKAH CEMERLANG,2022-02-23,2022-02-23,002178.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3360,TERDAFTAR,3150,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3360
tdpseTerbit,3359,null,PAHAM,nilaiintisekuritas.com,Sektor Keuangan,PT,PT NILAI INTI SEKURITAS,2022-02-23,2022-02-23,000786.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3359,TERDAFTAR,2869,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3359
tdpseTerbit,3358,null,Triperwira Multi Pamenang.,https://www.pc-master.biz,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TRIPERWIRA MULTI PAMENANG,2022-02-23,2022-02-23,002177.02/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3358,TERDAFTAR,2268,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3358
tdpseTerbit,3357,null,PT. Triperwira Multi Pamenang,https://www.pc-master.biz,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TRIPERWIRA MULTI PAMENANG,2022-02-23,2022-02-23,002177.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3357,TERDAFTAR,2267,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3357
tdpseTerbit,3356,null,PT. Plus Enam Dua Group,https://plusenamduagroup.com,"Sektor Kesehatan, Sektor Pangan, Sektor Perdagangan",null,PLUS ENAM DUA GROUP,2022-02-23,2022-02-23,002169.04/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3356,TERDAFTAR,2245,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3356
tdpseTerbit,3355,null,Pilarmedia Indonesia,pilarmedia.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",CV,CV PILARMEDIA INDONESIA,2022-02-23,2022-02-23,002176.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3355,TERDAFTAR,2265,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3355
tdpseTerbit,3354,null,KURSUSMART,kursusmart.com,Sektor Teknologi Informasi dan Komunikasi,,DIAN SORAYA SAPUTRA,2022-02-23,2022-02-23,002175.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3354,TERDAFTAR,2264,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3354
tdpseTerbit,3353,null,Cairin,www.cairin.id,Sektor Keuangan,PT,PT IDANA SOLUSI SEJAHTERA,2022-02-23,2022-02-23,002174.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3353,TERDAFTAR,461,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3353
tdpseTerbit,3352,null,Durianpay,durianpay.id,Sektor Keuangan,PT,PT DURIAN PAY INDONESIA,2022-02-23,2022-02-23,002173.01/DJAI.PSE/02/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/3352,TERDAFTAR,2261,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/3352
